Date,Stock,Güncel Fiyat,Gelecek 3 Aylık %,Gelecek 1 Yıllık %,Gelecek 6 Aylık %,Gelecek 1 Aylık %,Gelecek 1 Haftalık %,Gelecek 1 Günlük %
2016-12-01,FHB,31.39,2.1,-6.75,-9.84,11.28,7.04,0.45
2016-12-02,ADNT,54.24,22.57,44.54,28.04,8.04,7.19,0.22
2016-12-02,LW,32.99,19.98,66.29,34.53,14.73,10.28,2.0
2016-12-02,HWM,19.69,48.91,24.43,40.07,-5.84,10.72,2.89
2016-12-02,BL,27.2,10.0,32.83,18.86,1.58,-5.15,-1.14
2016-12-02,GOLF,19.4,-9.69,2.22,-3.09,1.6,10.52,-0.82
2016-12-02,CORT,8.0,10.63,127.5,47.25,-9.25,3.5,-0.0
2016-12-02,ODFL,29.38,4.07,44.55,-2.44,-2.67,1.12,-0.2
2016-12-02,PR,18.06,4.71,14.12,-7.36,9.19,2.16,3.16
2016-12-02,FHB,31.53,0.86,-6.06,-10.12,10.43,6.72,3.08
2016-12-02,DELL,14.8,21.78,51.58,23.07,4.21,2.31,0.59
2016-12-05,ADNT,54.36,24.23,43.67,27.83,7.8,6.09,1.31
2016-12-05,GOLF,19.24,-7.9,6.03,-2.55,2.44,11.8,-1.25
2016-12-05,LW,33.65,17.33,63.3,32.48,12.48,9.15,0.51
2016-12-05,BL,26.89,9.93,33.13,21.53,2.75,-4.98,-4.05
2016-12-05,ELF,30.82,-8.44,-23.69,-18.59,-6.1,-0.42,0.26
2016-12-05,HWM,20.26,44.32,22.06,36.38,-8.49,6.52,0.3
2016-12-05,PR,18.63,4.88,7.03,-12.08,5.85,2.15,0.11
2016-12-05,FHB,32.5,-1.78,-6.31,-12.49,7.14,0.65,2.12
2016-12-05,DELL,14.89,20.69,41.14,26.99,3.6,1.58,0.58
2016-12-06,ADNT,55.07,21.9,43.33,24.48,6.41,4.94,3.78
2016-12-06,GOLF,19.0,-7.84,6.16,-1.84,3.74,12.58,0.32
2016-12-06,ELF,30.9,-10.36,-23.85,-18.96,-6.34,-2.14,-0.06
2016-12-06,BL,25.8,10.58,31.78,26.36,7.09,-2.79,1.63
2016-12-06,LW,33.82,15.88,61.0,30.75,11.92,8.16,2.75
2016-12-06,HWM,20.32,41.68,19.24,37.16,-8.76,4.28,2.76
2016-12-06,PR,18.65,0.86,4.34,-13.3,5.74,2.73,-0.21
2016-12-06,FHB,33.19,-4.55,-9.49,-12.93,4.91,-2.23,1.81
2016-12-06,DELL,14.98,18.96,39.54,26.25,3.0,0.75,0.99
2016-12-07,GOLF,19.06,-6.93,4.14,-2.05,3.41,6.24,1.68
2016-12-07,ADNT,57.15,18.5,36.94,19.53,2.54,0.31,-0.0
2016-12-07,ELF,30.88,-8.03,-27.36,-19.53,-6.28,-5.57,-1.55
2016-12-07,LW,34.75,14.96,56.69,30.91,8.92,1.15,3.4
2016-12-07,BL,26.22,10.22,26.74,27.35,5.38,-5.91,-0.53
2016-12-07,HWM,20.88,41.48,15.57,34.48,-11.21,-0.62,0.14
2016-12-07,PR,18.61,0.21,1.4,-14.78,5.96,1.67,-1.72
2016-12-07,FHB,33.79,-5.27,-12.07,-15.86,3.05,-4.29,-0.56
2016-12-07,DELL,15.13,18.89,39.26,26.29,1.99,0.58,0.04
2016-12-08,TTC,57.79,4.48,13.34,15.0,-3.18,-4.27,-2.16
2016-12-08,GOLF,19.38,-8.77,4.33,-3.72,1.7,4.33,10.63
2016-12-08,ELF,30.4,-7.89,-30.46,-16.48,-4.8,-5.43,1.71
2016-12-08,ADNT,57.15,17.67,38.48,15.57,2.54,-1.5,1.73
2016-12-08,HWM,20.91,36.49,17.6,30.13,-11.33,-1.67,4.26
2016-12-08,LW,35.93,11.94,53.02,27.0,5.34,-4.31,1.25
2016-12-08,BL,26.08,11.08,31.71,34.16,5.94,-5.48,-1.07
2016-12-08,PR,18.29,-0.44,3.23,-14.82,7.82,9.51,0.87
2016-12-08,FHB,33.6,-5.77,-11.46,-14.73,3.63,-2.26,0.15
2016-12-08,DELL,15.13,17.71,40.75,27.34,1.95,5.27,0.09
2016-12-09,TTC,56.54,6.99,16.61,18.85,-1.04,-2.16,-2.05
2016-12-09,TFII,26.76,-7.92,-8.11,-22.72,-2.28,-0.82,-1.12
2016-12-09,ELF,30.92,-11.84,-29.4,-18.08,-6.4,-5.01,-0.74
2016-12-09,ADNT,58.14,16.74,35.67,14.62,0.79,-6.83,-0.81
2016-12-09,LW,36.38,11.05,54.48,25.51,4.04,-3.08,0.96
2016-12-09,HWM,21.8,28.85,12.25,25.78,-14.95,-7.06,-1.01
2016-12-09,BL,25.8,10.85,34.38,34.65,7.09,-2.79,-0.97
2016-12-09,PR,18.45,-0.81,2.6,-14.04,6.88,5.69,3.14
2016-12-09,FHB,33.65,-5.2,-12.18,-16.49,3.48,-2.47,-2.79
2016-12-12,TTC,55.38,8.88,17.77,21.34,1.03,0.27,-0.22
2016-12-12,TFII,26.46,-8.47,-7.07,-21.84,-1.17,-0.42,-0.0
2016-12-12,INSW,14.88,26.08,12.7,38.17,-5.65,-6.25,-4.3
2016-12-12,LCII,109.25,2.24,14.42,-19.45,-1.37,0.27,-1.14
2016-12-12,HWM,21.58,28.36,13.21,27.06,-14.09,-7.23,-1.81
2016-12-12,ADNT,57.67,17.55,38.18,15.55,1.61,-8.76,0.21
2016-12-12,LW,36.73,10.05,54.86,24.31,3.05,-6.13,-0.41
2016-12-12,ELF,30.69,-13.03,-29.16,-17.46,-5.7,-4.27,-1.47
2016-12-12,FHB,32.71,-2.6,-9.42,-14.09,6.45,1.5,-0.79
2016-12-12,DELL,15.13,16.35,47.11,27.64,1.99,4.62,-0.24
2016-12-13,TTC,55.26,9.65,16.88,22.62,1.25,1.16,-0.24
2016-12-13,HWM,21.19,27.32,16.33,28.46,-12.51,-5.14,-2.08
2016-12-13,X,34.99,3.37,-5.69,-40.64,-5.66,5.2,1.54
2016-12-13,ITRI,65.25,-9.35,8.12,3.37,-3.68,-1.53,-0.46
2016-12-13,TFII,26.46,-8.77,-7.07,-22.86,-1.17,-0.26,-1.02
2016-12-13,LW,36.58,11.37,52.41,26.22,3.47,-4.46,-3.91
2016-12-13,ADNT,57.79,18.2,39.09,15.82,1.4,-4.33,-0.8
2016-12-13,ELF,30.24,-14.29,-30.85,-16.63,-4.3,-2.35,-3.57
2016-12-13,INSW,14.24,29.56,19.87,40.24,-1.4,-3.86,-2.95
2016-12-13,LCII,108.0,1.9,15.23,-18.8,-0.23,4.58,-0.14
2016-12-13,PR,19.16,-2.87,0.68,-19.21,2.92,3.55,-1.25
2016-12-13,DELL,15.09,17.26,47.39,27.86,2.23,6.1,0.82
2016-12-14,TTC,55.13,10.34,18.25,24.23,1.49,0.62,0.34
2016-12-14,TFII,26.19,-7.83,-6.11,-22.45,-0.15,0.76,-0.15
2016-12-14,CLF,9.64,-5.6,-32.05,-38.9,-12.76,-4.77,1.14
2016-12-14,CENTA,24.2,6.98,24.1,-4.43,2.15,2.94,0.89
2016-12-14,LW,35.15,15.85,58.75,32.03,7.68,-0.37,-2.19
2016-12-14,ADNT,57.33,20.29,37.54,19.54,2.22,-1.24,-1.81
2016-12-14,LCII,107.85,-0.19,18.54,-17.48,-0.09,3.2,1.44
2016-12-14,INSW,13.82,32.27,23.81,43.13,1.59,-3.76,-0.72
2016-12-14,ITRI,64.95,-9.62,9.31,4.16,-3.23,-1.08,1.23
2016-12-14,X,35.53,1.21,-7.57,-41.32,-7.09,2.65,0.87
2016-12-14,FHB,32.34,-3.09,-10.08,-14.78,7.67,7.95,1.55
2016-12-14,PR,18.92,-3.81,2.27,-17.6,4.23,6.03,5.87
2016-12-14,DELL,15.21,17.17,47.92,28.0,1.4,5.68,4.7
2016-12-15,KEY-PI,25.35,7.14,13.49,11.91,3.2,1.18,0.47
2016-12-15,WCN,51.59,11.55,34.77,25.51,1.55,1.8,0.17
2016-12-15,ITRI,65.75,-9.35,6.92,4.33,-4.41,-2.51,-2.13
2016-12-15,CENTA,24.42,9.7,19.33,-1.9,1.25,4.75,0.33
2016-12-15,TTC,55.32,8.84,16.41,24.78,1.14,0.72,-0.0
2016-12-15,ADNT,56.29,23.49,38.28,24.13,4.1,1.26,-3.77
2016-12-15,TFII,26.15,-9.98,-9.33,-23.1,-0.0,0.92,1.49
2016-12-15,LCII,109.4,-7.72,14.76,-18.05,-1.51,0.69,-1.14
2016-12-15,CLF,9.75,-8.21,-33.95,-39.59,-13.74,-8.41,-5.64
